1-Wire/iButton Part Number: DS1923
1-Wire/iButton Registration Number: BA0000007C14F541
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 900 second(s)
Mission Start Time:  Tue Jun 27 22:41:01 BST 2023
Mission Sample Count:  4096
Roll Over Enabled?  true(rolled over occurred)
First Sample Timestamp:  Thu Jul 20 16:41:01 BST 2023
Total Mission Samples:  6280
Total Device Samples:  32204
Temperature Logging:  0.5 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  0.6 %RH
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
29/08/23 00:56:01,C,5.063
29/08/23 01:11:01,C,5.063
29/08/23 01:26:01,C,5.063
29/08/23 01:41:01,C,5.063
29/08/23 01:56:01,C,5.063
29/08/23 02:11:01,C,5.063
29/08/23 02:26:01,C,5.063
29/08/23 02:41:01,C,5.063
29/08/23 02:56:01,C,5.063
29/08/23 03:11:01,C,5.063
29/08/23 03:26:01,C,5.063
29/08/23 03:41:01,C,5.063
29/08/23 03:56:01,C,5.063
29/08/23 04:11:01,C,5.063
29/08/23 04:26:01,C,5.063
29/08/23 04:41:01,C,5.063
29/08/23 04:56:01,C,5.063
29/08/23 05:11:01,C,5.063
29/08/23 05:26:01,C,5.063
29/08/23 05:41:01,C,5.063
29/08/23 05:56:01,C,5.063
29/08/23 06:11:01,C,5.063
29/08/23 06:26:01,C,5.564
29/08/23 06:41:01,C,5.564
29/08/23 06:56:01,C,5.564
29/08/23 07:11:01,C,5.564
29/08/23 07:26:01,C,5.564
29/08/23 07:41:01,C,5.564
29/08/23 07:56:01,C,5.564
29/08/23 08:11:01,C,6.066
29/08/23 08:26:01,C,5.564
29/08/23 08:41:01,C,5.564
29/08/23 08:56:01,C,6.066
29/08/23 09:11:01,C,6.066
29/08/23 09:26:01,C,6.066
29/08/23 09:41:01,C,6.567
29/08/23 09:56:01,C,6.567
29/08/23 10:11:01,C,6.567
29/08/23 10:26:01,C,7.069
29/08/23 10:41:01,C,7.069
29/08/23 10:56:01,C,7.069
29/08/23 11:11:01,C,7.57
29/08/23 11:26:01,C,7.069
29/08/23 11:41:01,C,7.069
29/08/23 11:56:01,C,7.069
29/08/23 12:11:01,C,8.072
29/08/23 12:26:01,C,7.57
29/08/23 12:41:01,C,7.57
29/08/23 12:56:01,C,7.57
29/08/23 13:11:01,C,7.069
29/08/23 13:26:01,C,7.57
29/08/23 13:41:01,C,7.57
29/08/23 13:56:01,C,7.57
29/08/23 14:11:01,C,7.57
29/08/23 14:26:01,C,8.072
29/08/23 14:41:01,C,7.57
29/08/23 14:56:01,C,8.072
29/08/23 15:11:01,C,8.072
29/08/23 15:26:01,C,7.57
29/08/23 15:41:01,C,7.57
29/08/23 15:56:01,C,7.069
29/08/23 16:11:01,C,7.57
29/08/23 16:26:01,C,7.069
29/08/23 16:41:01,C,7.57
29/08/23 16:56:01,C,7.57
29/08/23 17:11:01,C,7.57
29/08/23 17:26:01,C,7.069
29/08/23 17:41:01,C,7.069
29/08/23 17:56:01,C,7.069
29/08/23 18:11:01,C,6.567
29/08/23 18:26:01,C,7.069
29/08/23 18:41:01,C,6.567
29/08/23 18:56:01,C,6.567
29/08/23 19:11:01,C,6.567
29/08/23 19:26:01,C,6.066
29/08/23 19:41:01,C,6.066
29/08/23 19:56:01,C,6.066
29/08/23 20:11:01,C,6.066
29/08/23 20:26:01,C,6.066
29/08/23 20:41:01,C,6.066
29/08/23 20:56:01,C,6.066
29/08/23 21:11:01,C,6.066
29/08/23 21:26:01,C,6.066
29/08/23 21:41:01,C,6.066
29/08/23 21:56:01,C,6.066
29/08/23 22:11:01,C,5.564
29/08/23 22:26:01,C,5.564
29/08/23 22:41:01,C,6.066
29/08/23 22:56:01,C,6.066
29/08/23 23:11:01,C,5.564
29/08/23 23:26:01,C,6.066
29/08/23 23:41:01,C,5.564
29/08/23 23:56:01,C,5.564
30/08/23 00:11:01,C,6.066
30/08/23 00:26:01,C,5.564
30/08/23 00:41:01,C,5.564
30/08/23 00:56:01,C,5.564
30/08/23 01:11:01,C,5.564
30/08/23 01:26:01,C,5.564
30/08/23 01:41:01,C,5.564
30/08/23 01:56:01,C,5.564
30/08/23 02:11:01,C,6.066
30/08/23 02:26:01,C,6.066
30/08/23 02:41:01,C,6.066
30/08/23 02:56:01,C,5.564
30/08/23 03:11:01,C,5.564
30/08/23 03:26:01,C,5.564
30/08/23 03:41:01,C,5.564
30/08/23 03:56:01,C,5.564
30/08/23 04:11:01,C,5.564
30/08/23 04:26:01,C,5.564
30/08/23 04:41:01,C,5.564
30/08/23 04:56:01,C,5.564
30/08/23 05:11:01,C,5.564
30/08/23 05:26:01,C,6.066
30/08/23 05:41:01,C,6.066
30/08/23 05:56:01,C,6.066
30/08/23 06:11:01,C,6.066
30/08/23 06:26:01,C,6.066
30/08/23 06:41:01,C,6.066
30/08/23 06:56:01,C,6.567
30/08/23 07:11:01,C,7.069
30/08/23 07:26:01,C,6.567
30/08/23 07:41:01,C,6.567
30/08/23 07:56:01,C,6.567
30/08/23 08:11:01,C,6.567
30/08/23 08:26:01,C,6.567
30/08/23 08:41:01,C,7.069
30/08/23 08:56:01,C,7.069
30/08/23 09:11:01,C,7.57
30/08/23 09:26:01,C,7.57
30/08/23 09:41:01,C,8.573
30/08/23 09:56:01,C,8.072
30/08/23 10:11:01,C,8.573
30/08/23 10:26:01,C,8.072
30/08/23 10:41:01,C,9.576
30/08/23 10:56:01,C,9.576
30/08/23 11:11:01,C,9.576
30/08/23 11:26:01,C,9.576
30/08/23 11:41:01,C,10.077
30/08/23 11:56:01,C,10.077
30/08/23 12:11:01,C,10.077
30/08/23 12:26:01,C,10.077
30/08/23 12:41:01,C,10.077
30/08/23 12:56:01,C,10.077
30/08/23 13:11:01,C,9.576
30/08/23 13:26:01,C,9.576
30/08/23 13:41:01,C,9.576
30/08/23 13:56:01,C,9.576
30/08/23 14:11:01,C,9.576
30/08/23 14:26:01,C,9.576
30/08/23 14:41:01,C,9.576
30/08/23 14:56:01,C,9.576
30/08/23 15:11:01,C,9.576
30/08/23 15:26:01,C,9.576
30/08/23 15:41:01,C,9.074
30/08/23 15:56:01,C,9.074
30/08/23 16:11:01,C,8.573
30/08/23 16:26:01,C,8.072
30/08/23 16:41:01,C,8.072
30/08/23 16:56:01,C,8.072
30/08/23 17:11:01,C,8.072
30/08/23 17:26:01,C,8.072
30/08/23 17:41:01,C,8.072
30/08/23 17:56:01,C,9.074
30/08/23 18:11:01,C,15.588
30/08/23 18:26:01,C,17.591
30/08/23 18:41:01,C,18.091
30/08/23 18:56:01,C,18.592
30/08/23 19:11:01,C,18.592
30/08/23 19:26:01,C,18.592
30/08/23 19:41:01,C,18.592
30/08/23 19:56:01,C,18.592
30/08/23 20:11:01,C,18.592
30/08/23 20:26:01,C,18.592
30/08/23 20:41:01,C,18.592
30/08/23 20:56:01,C,18.592
30/08/23 21:11:01,C,19.093
30/08/23 21:26:01,C,19.093
30/08/23 21:41:01,C,19.093
30/08/23 21:56:01,C,19.093
30/08/23 22:11:01,C,19.093
30/08/23 22:26:01,C,19.093
30/08/23 22:41:01,C,19.093
30/08/23 22:56:01,C,19.093
30/08/23 23:11:01,C,19.093
30/08/23 23:26:01,C,19.093
30/08/23 23:41:01,C,19.093
30/08/23 23:56:01,C,19.093
31/08/23 00:11:01,C,19.093
31/08/23 00:26:01,C,19.093
31/08/23 00:41:01,C,19.093
31/08/23 00:56:01,C,19.093
31/08/23 01:11:01,C,19.093
31/08/23 01:26:01,C,19.093
31/08/23 01:41:01,C,19.093
31/08/23 01:56:01,C,19.093
31/08/23 02:11:01,C,19.093
31/08/23 02:26:01,C,19.093
31/08/23 02:41:01,C,19.093
31/08/23 02:56:01,C,19.093
31/08/23 03:11:01,C,19.093
31/08/23 03:26:01,C,19.093
31/08/23 03:41:01,C,19.093
31/08/23 03:56:01,C,19.093
31/08/23 04:11:01,C,19.093
31/08/23 04:26:01,C,19.093
31/08/23 04:41:01,C,19.093
31/08/23 04:56:01,C,19.093
31/08/23 05:11:01,C,19.093
31/08/23 05:26:01,C,19.093
31/08/23 05:41:01,C,19.093
31/08/23 05:56:01,C,19.093
31/08/23 06:11:01,C,19.093
31/08/23 06:26:01,C,19.093
31/08/23 06:41:01,C,19.093
31/08/23 06:56:01,C,19.093
31/08/23 07:11:01,C,19.093
31/08/23 07:26:01,C,19.093
31/08/23 07:41:01,C,19.593
31/08/23 07:56:01,C,19.593
31/08/23 08:11:01,C,19.593
31/08/23 08:26:01,C,19.593
31/08/23 08:41:01,C,19.093
31/08/23 08:56:01,C,19.093
31/08/23 09:11:01,C,19.093
31/08/23 09:26:01,C,19.093
31/08/23 09:41:01,C,19.093
31/08/23 09:56:01,C,19.093
31/08/23 10:11:01,C,19.093
31/08/23 10:26:01,C,19.093
31/08/23 10:41:01,C,19.093
31/08/23 10:56:01,C,19.093
31/08/23 11:11:01,C,19.093
31/08/23 11:26:01,C,19.093
31/08/23 11:41:01,C,19.093
31/08/23 11:56:01,C,19.593
31/08/23 12:11:01,C,19.593
31/08/23 12:26:01,C,19.593
31/08/23 12:41:01,C,19.593
31/08/23 12:56:01,C,19.593
31/08/23 13:11:01,C,19.593
31/08/23 13:26:01,C,19.593
31/08/23 13:41:01,C,19.593
31/08/23 13:56:01,C,19.093
31/08/23 14:11:01,C,19.593
31/08/23 14:26:01,C,19.593
31/08/23 14:41:01,C,19.593
31/08/23 14:56:01,C,19.593
31/08/23 15:11:01,C,19.593
31/08/23 15:26:01,C,19.593
31/08/23 15:41:01,C,19.593
31/08/23 15:56:01,C,19.593
31/08/23 16:11:01,C,19.593
31/08/23 16:26:01,C,19.593
31/08/23 16:41:01,C,19.593
31/08/23 16:56:01,C,19.593
31/08/23 17:11:01,C,19.593
31/08/23 17:26:01,C,19.593
31/08/23 17:41:01,C,19.093
31/08/23 17:56:01,C,19.593
31/08/23 18:11:01,C,19.593
31/08/23 18:26:01,C,19.593
31/08/23 18:41:01,C,19.593
31/08/23 18:56:01,C,19.093
31/08/23 19:11:01,C,19.093
31/08/23 19:26:01,C,19.093
31/08/23 19:41:01,C,19.093
31/08/23 19:56:01,C,19.593
31/08/23 20:11:01,C,19.593
31/08/23 20:26:01,C,19.593
31/08/23 20:41:01,C,19.593
31/08/23 20:56:01,C,19.593
31/08/23 21:11:01,C,19.093
31/08/23 21:26:01,C,19.593
31/08/23 21:41:01,C,19.593
31/08/23 21:56:01,C,19.593
31/08/23 22:11:01,C,19.593
31/08/23 22:26:01,C,19.593
31/08/23 22:41:01,C,19.593
31/08/23 22:56:01,C,19.593
31/08/23 23:11:01,C,19.093
31/08/23 23:26:01,C,19.593
31/08/23 23:41:01,C,19.593
31/08/23 23:56:01,C,19.593
01/09/23 00:11:01,C,19.093
01/09/23 00:26:01,C,19.093
01/09/23 00:41:01,C,19.093
01/09/23 00:56:01,C,19.093
01/09/23 01:11:01,C,19.093
01/09/23 01:26:01,C,19.093
01/09/23 01:41:01,C,19.093
01/09/23 01:56:01,C,19.093
01/09/23 02:11:01,C,19.093
01/09/23 02:26:01,C,19.093
01/09/23 02:41:01,C,19.093
01/09/23 02:56:01,C,19.093
01/09/23 03:11:01,C,19.093
01/09/23 03:26:01,C,19.093
01/09/23 03:41:01,C,19.093
01/09/23 03:56:01,C,19.093
01/09/23 04:11:01,C,19.093
01/09/23 04:26:01,C,19.093
01/09/23 04:41:01,C,19.093
01/09/23 04:56:01,C,19.093
01/09/23 05:11:01,C,19.093
01/09/23 05:26:01,C,19.093
01/09/23 05:41:01,C,19.093
01/09/23 05:56:01,C,19.093
01/09/23 06:11:01,C,19.093
01/09/23 06:26:01,C,19.093
01/09/23 06:41:01,C,19.093
01/09/23 06:56:01,C,19.093
01/09/23 07:11:01,C,19.093
01/09/23 07:26:01,C,19.093
01/09/23 07:41:01,C,19.093
01/09/23 07:56:01,C,19.093
01/09/23 08:11:01,C,20.594
01/09/23 08:26:01,C,22.595
